Fecha,CZ,Fecha,GHI1,GHI2,GTI,N,NR,T,TA,TL
2018-03-12 07:00:00,0.1577978727869568,2018-03-12T07:00:00,122.38,112.609,56.122,71,8,6645.291666666668,11.934000000000001,14.272
2018-03-12 08:00:00,0.3637225458839222,2018-03-12T08:00:00,362.0,322.628,253.609,71,9,6645.333333333332,17.869,21.445999999999998
2018-03-12 09:00:00,0.5473071421311393,2018-03-12T09:00:00,578.318,514.32,466.602,71,10,6645.375,20.081,25.89
2018-03-12 10:00:00,0.6960406746822501,2018-03-12T10:00:00,761.57,680.75,664.077,71,11,6645.416666666668,21.204,27.92
2018-03-12 11:00:00,0.7997871990876798,2018-03-12T11:00:00,882.2489999999999,790.7410000000001,808.375,71,12,6645.458333333332,21.926,28.513
2018-03-12 12:00:00,0.8514765611584374,2018-03-12T12:00:00,942.612,844.221,891.915,71,13,6645.5,22.779,29.058000000000003
2018-03-12 13:00:00,0.8475862162901099,2018-03-12T13:00:00,935.227,831.943,907.703,71,14,6645.541666666668,22.84,29.092
2018-03-12 14:00:00,0.7883812850563747,2018-03-12T14:00:00,859.4689999999999,758.043,868.523,71,15,6645.583333333332,23.343000000000004,29.587
2018-03-12 15:00:00,0.6778964856800366,2018-03-12T15:00:00,720.695,625.567,756.373,71,16,6645.625,23.006999999999998,30.715999999999998
2018-03-12 16:00:00,0.5236611746538282,2018-03-12T16:00:00,529.909,452.439,582.6030000000001,71,17,6645.666666666668,22.943,32.124
2018-03-12 17:00:00,0.33618623353828386,2018-03-12T17:00:00,270.645,226.97099999999998,314.57099999999997,71,18,6645.708333333332,21.74,31.826
2018-03-12 18:00:00,0.12824776975343855,2018-03-12T18:00:00,78.422,69.236,87.35,71,19,6645.75,19.914,29.212
2018-03-12 19:00:00,-0.08598355402832958,2018-03-12T19:00:00,0.385,0.7390000000000001,0.748,71,20,6645.791666666668,16.833,23.254
2018-03-12 20:00:00,-0.2919082271252955,2018-03-12T20:00:00,0.0,0.0,0.0,71,21,6645.833333333332,13.61,19.531
2018-03-12 21:00:00,-0.4754928233725124,2018-03-12T21:00:00,0.0,0.0,0.0,71,22,6645.875,13.728,17.684
2018-03-12 22:00:00,-0.6242263559236233,2018-03-12T22:00:00,0.0,0.0,0.0,71,23,6645.916666666668,12.295,16.112000000000002
2018-03-12 23:00:00,-0.7279728803290532,2018-03-12T23:00:00,0.0,0.0,0.0,71,24,6645.958333333332,11.6,14.148
2018-03-13 00:00:00,-0.784004572501124,2018-03-13T00:00:00,0.0,0.0,0.0,72,1,6646.0,10.482000000000001,12.93
2018-03-13 01:00:00,-0.7798618904140378,2018-03-13T01:00:00,0.0,0.0,0.0,72,2,6646.041666666668,10.870999999999999,12.735
2018-03-13 02:00:00,-0.7203916616220077,2018-03-13T02:00:00,0.0,0.0,0.0,72,3,6646.083333333332,10.337,12.819
2018-03-13 03:00:00,-0.6096466839380112,2018-03-13T03:00:00,0.0,0.0,0.0,72,4,6646.125,11.03,13.042
2018-03-13 04:00:00,-0.4551740445764832,2018-03-13T04:00:00,0.0,0.0,0.0,72,5,6646.166666666668,11.229000000000001,13.514000000000001
2018-03-13 05:00:00,-0.26750079863180604,2018-03-13T05:00:00,0.0,0.0,0.0,72,6,6646.208333333332,10.525,13.280999999999999
2018-03-13 06:00:00,-0.059416567670405936,2018-03-13T06:00:00,2.081,2.032,1.669,72,7,6646.25,10.950999999999999,12.999
2018-03-13 07:00:00,0.15489805184314853,2018-03-13T07:00:00,117.67200000000001,106.13,55.056999999999995,72,8,6646.291666666668,12.297,14.277999999999999
2018-03-13 08:00:00,0.3608378727606628,2018-03-13T08:00:00,344.99300000000005,305.98400000000004,242.553,72,9,6646.333333333332,16.865,19.480999999999998
2018-03-13 09:00:00,0.544368436618254,2018-03-13T09:00:00,555.434,493.81800000000004,450.589,72,10,6646.375,21.611,25.291
2018-03-13 10:00:00,0.6929824387876243,2018-03-13T10:00:00,731.044,654.561,640.66,72,11,6646.416666666668,25.171,29.549
2018-03-13 11:00:00,0.796552080617182,2018-03-13T11:00:00,855.809,767.37,786.29,72,12,6646.458333333332,27.003,31.535
2018-03-13 12:00:00,0.8480192621731686,2018-03-13T12:00:00,914.2410000000001,819.0210000000001,866.9169999999999,72,13,6646.5,28.023000000000003,32.516999999999996
2018-03-13 13:00:00,0.8438765800860824,2018-03-13T13:00:00,904.0930000000001,804.013,879.563,72,14,6646.541666666668,27.697,32.81
2018-03-13 14:00:00,0.7844063512940523,2018-03-13T14:00:00,809.5889999999999,714.6560000000001,817.561,72,15,6646.583333333332,26.359,31.685
2018-03-13 15:00:00,0.6736613736100561,2018-03-13T15:00:00,666.318,578.814,698.954,72,16,6646.625,24.59,31.47
2018-03-13 16:00:00,0.5191887342485285,2018-03-13T16:00:00,489.08,417.335,537.121,72,17,6646.666666666668,23.811999999999998,32.119
2018-03-13 17:00:00,0.3315154883038515,2018-03-13T17:00:00,272.376,229.50400000000002,324.371,72,18,6646.708333333332,22.785,32.041
2018-03-13 18:00:00,0.12343125734245085,2018-03-13T18:00:00,59.946999999999996,52.226000000000006,72.46,72,19,6646.75,20.535,29.316999999999997
2018-03-13 19:00:00,-0.09088336217110328,2018-03-13T19:00:00,0.19699999999999998,0.504,0.473,72,20,6646.791666666668,16.092,23.469
2018-03-13 20:00:00,-0.29682318308861805,2018-03-13T20:00:00,0.0,0.0,0.0,72,21,6646.833333333332,15.722000000000001,20.058
2018-03-13 21:00:00,-0.4803537469462091,2018-03-13T21:00:00,0.0,0.0,0.0,72,22,6646.875,14.050999999999998,18.612000000000002
2018-03-13 22:00:00,-0.6289677491155794,2018-03-13T22:00:00,0.0,0.0,0.0,72,23,6646.916666666668,12.477,16.182000000000002
2018-03-13 23:00:00,-0.7325373909451375,2018-03-13T23:00:00,0.0,0.0,0.0,72,24,6646.958333333332,11.717,14.168
2018-03-14 00:00:00,-0.7883172834969433,2018-03-14T00:00:00,0.0,0.0,0.0,73,1,6647.0,12.193,13.82
2018-03-14 01:00:00,-0.7839165706243644,2018-03-14T01:00:00,0.0,0.0,0.0,73,2,6647.041666666668,11.699000000000002,13.708
2018-03-14 02:00:00,-0.7241782409039331,2018-03-14T02:00:00,0.0,0.0,0.0,73,3,6647.083333333332,10.379000000000001,12.98
2018-03-14 03:00:00,-0.6131733627838388,2018-03-14T03:00:00,0.0,0.0,0.0,73,4,6647.125,9.907,12.210999999999999
2018-03-14 04:00:00,-0.4584667352637323,2018-03-14T04:00:00,0.0,0.0,0.0,73,5,6647.166666666668,9.915,11.995999999999999
2018-03-14 05:00:00,-0.2706013593443176,2018-03-14T05:00:00,0.0,0.0,0.0,73,6,6647.208333333332,9.299,11.769
2018-03-14 06:00:00,-0.06237994993229028,2018-03-14T06:00:00,2.136,2.073,1.62,73,7,6647.25,8.79,11.227
2018-03-14 07:00:00,0.15200754802306832,2018-03-14T07:00:00,133.214,114.462,58.956,73,8,6647.291666666668,10.702,12.377
2018-03-14 08:00:00,0.3579509808281929,2018-03-14T08:00:00,335.097,308.54900000000004,248.36599999999999,73,9,6647.333333333332,14.885,17.554000000000002
2018-03-14 09:00:00,0.5414156438750287,2018-03-14T09:00:00,566.195,500.995,460.969,73,10,6647.375,20.09,23.288
2018-03-14 10:00:00,0.6898987235666246,2018-03-14T10:00:00,738.173,656.5989999999999,647.214,73,11,6647.416666666668,24.316999999999997,28.029
2018-03-14 11:00:00,0.7932813434018894,2018-03-14T11:00:00,842.2330000000001,760.4780000000001,784.243,73,12,6647.458333333332,26.701,31.113000000000003
2018-03-14 12:00:00,0.8445181486869072,2018-03-14T12:00:00,894.066,807.063,859.7289999999999,73,13,6647.5,28.897,32.95
2018-03-14 13:00:00,0.8401174358143283,2018-03-14T13:00:00,886.8839999999999,795.814,878.201,73,14,6647.541666666668,30.258000000000003,35.117
2018-03-14 14:00:00,0.7803791060938968,2018-03-14T14:00:00,797.914,710.784,822.6610000000001,73,15,6647.583333333332,31.139,36.775
2018-03-14 15:00:00,0.669374227973803,2018-03-14T15:00:00,656.628,573.817,700.171,73,16,6647.625,31.686999999999998,38.769
2018-03-14 16:00:00,0.5146676004536958,2018-03-14T16:00:00,476.88699999999994,409.25,529.854,73,17,6647.666666666668,31.558000000000003,40.256
2018-03-14 17:00:00,0.3268022245342813,2018-03-14T17:00:00,133.184,112.956,129.535,73,18,6647.708333333332,29.293000000000003,38.036
2018-03-14 18:00:00,0.1185808151222544,2018-03-14T18:00:00,25.971999999999998,25.971,23.33,73,19,6647.75,24.730999999999998,32.167
2018-03-14 19:00:00,-0.0958066828331042,2018-03-14T19:00:00,-0.077,0.055,0.063,73,20,6647.791666666668,22.044,27.801
2018-03-14 20:00:00,-0.3017501156382293,2018-03-14T20:00:00,0.0,0.0,0.0,73,21,6647.833333333332,19.48,24.305999999999997
2018-03-14 21:00:00,-0.485214778685065,2018-03-14T21:00:00,0.0,0.0,0.0,73,22,6647.875,20.061,23.944000000000003
2018-03-14 22:00:00,-0.633697858376661,2018-03-14T22:00:00,0.0,0.0,0.0,73,23,6647.916666666668,20.274,23.438000000000002
2018-03-14 23:00:00,-0.7370804782119256,2018-03-14T23:00:00,0.0,0.0,0.0,73,24,6647.958333333332,17.689,21.281999999999996
2018-03-15 00:00:00,-0.7925986838532837,2018-03-15T00:00:00,0.0,0.0,0.0,74,1,6648.0,17.148,19.87
2018-03-15 01:00:00,-0.7879346234789575,2018-03-15T01:00:00,0.0,0.0,0.0,74,2,6648.041666666668,16.893,19.445
2018-03-15 02:00:00,-0.7279257732609017,2018-03-15T02:00:00,0.0,0.0,0.0,74,3,6648.083333333332,16.074,18.924
2018-03-15 03:00:00,-0.6166616371721633,2018-03-15T03:00:00,0.0,0.0,0.0,74,4,6648.125,15.597000000000001,18.157
2018-03-15 04:00:00,-0.4617246822145103,2018-03-15T04:00:00,0.0,0.0,0.0,74,5,6648.166666666668,16.015,18.072
2018-03-15 05:00:00,-0.2736736058228835,2018-03-15T05:00:00,0.0,0.0,0.0,74,6,6648.208333333332,16.201,18.633
2018-03-15 06:00:00,-0.0653237780842745,2018-03-15T06:00:00,1.4880000000000002,1.393,1.149,74,7,6648.25,15.435,18.381
2018-03-15 07:00:00,0.1491261045553011,2018-03-15T07:00:00,116.794,107.682,63.607,74,8,6648.291666666668,14.314,17.49
2018-03-15 08:00:00,0.3550616369891427,2018-03-15T08:00:00,310.37,282.12,228.317,74,9,6648.333333333332,15.207,18.730999999999998
2018-03-15 09:00:00,0.5384486530064437,2018-03-15T09:00:00,272.188,243.882,206.136,74,10,6648.375,15.488,19.06
2018-03-15 10:00:00,0.6867896305269974,2018-03-15T10:00:00,371.62800000000004,335.01,297.3,74,11,6648.416666666668,16.759,19.874000000000002
2018-03-15 11:00:00,0.7899753770778344,2018-03-15T11:00:00,672.0060000000001,598.27,594.7080000000001,74,12,6648.458333333332,18.421,21.77
2018-03-15 12:00:00,0.8409739545540237,2018-03-15T12:00:00,714.638,635.7,649.314,74,13,6648.5,19.375,23.48
2018-03-15 13:00:00,0.8363098941796976,2018-03-15T13:00:00,776.82,692.852,730.378,74,14,6648.541666666668,19.927,24.278000000000002
2018-03-15 14:00:00,0.7763010439616421,2018-03-15T14:00:00,743.577,662.801,709.153,74,15,6648.583333333332,20.344,25.006999999999998
2018-03-15 15:00:00,0.6650369078729035,2018-03-15T15:00:00,664.24,583.803,662.959,74,16,6648.625,20.366,26.484
2018-03-15 16:00:00,0.5100999529152505,2018-03-15T16:00:00,462.43699999999995,396.995,488.19599999999997,74,17,6648.666666666668,19.969,27.105
2018-03-15 17:00:00,0.3220488765236238,2018-03-15T17:00:00,276.433,228.326,328.11199999999997,74,18,6648.708333333332,19.297,27.430999999999997
2018-03-15 18:00:00,0.11369904878501405,2018-03-15T18:00:00,59.498999999999995,50.477,72.046,74,19,6648.75,17.459,25.283
2018-03-15 19:00:00,-0.1007508338545612,2018-03-15T19:00:00,0.096,0.214,0.204,74,20,6648.791666666668,14.015999999999998,20.703000000000003
2018-03-15 20:00:00,-0.306686366288403,2018-03-15T20:00:00,0.0,0.0,0.0,74,21,6648.833333333332,11.777000000000001,17.637999999999998
2018-03-15 21:00:00,-0.4900733823057044,2018-03-15T21:00:00,0.0,0.0,0.0,74,22,6648.875,12.200999999999999,16.332
2018-03-15 22:00:00,-0.6384143598262572,2018-03-15T22:00:00,0.0,0.0,0.0,74,23,6648.916666666668,12.3,15.375
2018-03-15 23:00:00,-0.7416001063770943,2018-03-15T23:00:00,0.0,0.0,0.0,74,24,6648.958333333332,11.265,14.130999999999998
2018-03-16 00:00:00,-0.7968471316744749,2018-03-16T00:00:00,0.0,0.0,0.0,75,1,6649.0,10.655999999999999,13.218
2018-03-16 01:00:00,-0.7919147906491143,2018-03-16T01:00:00,0.0,0.0,0.0,75,2,6649.041666666668,8.565,11.589
2018-03-16 02:00:00,-0.7316333873572941,2018-03-16T02:00:00,0.0,0.0,0.0,75,3,6649.083333333332,7.8660000000000005,10.425
2018-03-16 03:00:00,-0.6201109998136224,2018-03-16T03:00:00,0.0,0.0,0.0,75,4,6649.125,8.64,10.257
2018-03-16 04:00:00,-0.4649476944297415,2018-03-16T04:00:00,0.0,0.0,0.0,75,5,6649.166666666668,7.335,10.079
2018-03-16 05:00:00,-0.27671759404807583,2018-03-16T05:00:00,0.0,0.0,0.0,75,6,6649.208333333332,7.1160000000000005,9.329
2018-03-16 06:00:00,-0.06824826894468865,2018-03-16T06:00:00,1.524,1.4809999999999999,1.208,75,7,6649.25,7.034,9.077
2018-03-16 07:00:00,0.14625344088647396,2018-03-16T07:00:00,102.87100000000001,114.648,59.872,75,8,6649.291666666668,8.722000000000001,10.454
2018-03-16 08:00:00,0.3521695984012537,2018-03-16T08:00:00,324.056,308.744,252.257,75,9,6649.333333333332,13.298,16.271
2018-03-16 09:00:00,0.5354673577575586,2018-03-16T09:00:00,557.866,495.92800000000005,462.667,75,10,6649.375,17.403,22.285
2018-03-16 10:00:00,0.6836552795691255,2018-03-16T10:00:00,737.1210000000001,657.332,655.219,75,11,6649.416666666668,20.886,25.936999999999998
2018-03-16 11:00:00,0.7866346018566164,2018-03-16T11:00:00,861.342,770.691,802.415,75,12,6649.458333333332,22.686,27.750999999999998
2018-03-16 12:00:00,0.8373874539875151,2018-03-16T12:00:00,916.4730000000001,821.002,882.1489999999999,75,13,6649.5,24.221999999999998,29.008000000000003
2018-03-16 13:00:00,0.8324551129621546,2018-03-16T13:00:00,902.8789999999999,806.993,896.176,75,14,6649.541666666668,25.462,30.701999999999998
2018-03-16 14:00:00,0.7721737096703343,2018-03-16T14:00:00,823.118,730.308,853.451,75,15,6649.583333333332,26.406,32.251
2018-03-16 15:00:00,0.6606513221266628,2018-03-16T15:00:00,683.42,596.53,738.204,75,16,6649.625,26.833000000000002,34.274
2018-03-16 16:00:00,0.5054880167427813,2018-03-16T16:00:00,496.145,423.685,561.466,75,17,6649.666666666668,26.413,35.613
2018-03-16 17:00:00,0.3172579163611162,2018-03-16T17:00:00,274.373,232.171,344.9,75,18,6649.708333333332,25.499000000000002,34.925
2018-03-16 18:00:00,0.10878859125772912,2018-03-16T18:00:00,51.799,44.215,67.05,75,19,6649.75,20.964000000000002,30.553
2018-03-16 19:00:00,-0.10571311857343314,2018-03-16T19:00:00,0.048,0.08800000000000001,0.083,75,20,6649.791666666668,18.613,24.489
2018-03-16 20:00:00,-0.31162927608821345,2018-03-16T20:00:00,0.0,0.0,0.0,75,21,6649.833333333332,17.301,21.932
2018-03-16 21:00:00,-0.4949270354445187,2018-03-16T21:00:00,0.0,0.0,0.0,75,22,6649.875,16.22,20.653000000000002
2018-03-16 22:00:00,-0.643114957256085,2018-03-16T22:00:00,0.0,0.0,0.0,75,23,6649.916666666668,15.748,19.132
2018-03-16 23:00:00,-0.7460942795435761,2018-03-16T23:00:00,0.0,0.0,0.0,75,24,6649.958333333332,16.548,18.532
2018-03-17 00:00:00,-0.8010610355914034,2018-03-17T00:00:00,0.0,0.0,0.0,76,1,6650.0,15.517000000000001,18.421
2018-03-17 01:00:00,-0.7958558704055565,2018-03-17T01:00:00,0.0,0.0,0.0,76,2,6650.041666666668,14.661,17.221
2018-03-17 02:00:00,-0.7353002710135861,2018-03-17T02:00:00,0.0,0.0,0.0,76,3,6650.083333333332,14.318,16.590999999999998
2018-03-17 03:00:00,-0.6235210014411952,2018-03-17T03:00:00,0.0,0.0,0.0,76,4,6650.125,14.720999999999998,16.657
2018-03-17 04:00:00,-0.468135634185765,2018-03-17T04:00:00,0.0,0.0,0.0,76,5,6650.166666666668,14.923,16.972
2018-03-17 05:00:00,-0.2797334252392933,2018-03-17T05:00:00,0.0,0.0,0.0,76,6,6650.208333333332,14.887,17.082
2018-03-17 06:00:00,-0.07115367379210992,2018-03-17T06:00:00,1.52,1.561,1.2309999999999999,76,7,6650.25,14.581,17.089000000000002
2018-03-17 07:00:00,0.14338925478899633,2018-03-17T07:00:00,113.9,107.141,61.705,76,8,6650.291666666668,15.401,17.593
2018-03-17 08:00:00,0.3492746144701756,2018-03-17T08:00:00,322.525,292.746,242.082,76,9,6650.333333333332,18.112000000000002,21.441999999999997
2018-03-17 09:00:00,0.5324716582308007,2018-03-17T09:00:00,542.2669999999999,481.457,451.621,76,10,6650.375,21.439,25.3
2018-03-17 10:00:00,0.6804958102860137,2018-03-17T10:00:00,718.823,640.061,644.119,76,11,6650.416666666668,24.93,28.936
2018-03-17 11:00:00,0.7832594692947288,2018-03-17T11:00:00,643.712,571.394,597.37,76,12,6650.458333333332,26.724,31.114
2018-03-17 12:00:00,0.8337594617204787,2018-03-17T12:00:00,612.021,556.309,523.508,76,13,6650.5,26.752,31.798000000000002
2018-03-17 13:00:00,0.8285542965346318,2018-03-17T13:00:00,394.36,368.105,321.911,76,14,6650.541666666668,25.787,31.28
2018-03-17 14:00:00,0.7679986971426611,2018-03-17T14:00:00,780.1569999999999,687.32,781.566,76,15,6650.583333333332,27.337,31.680999999999997
2018-03-17 15:00:00,0.6562194275702706,2018-03-17T15:00:00,648.62,558.094,702.53,76,16,6650.625,27.303,33.601
2018-03-17 16:00:00,0.5008340603148405,2018-03-17T16:00:00,453.454,381.26300000000003,507.941,76,17,6650.666666666668,28.083000000000002,35.330999999999996
2018-03-17 17:00:00,0.3124318513683681,2018-03-17T17:00:00,252.08700000000002,208.71599999999998,312.665,76,18,6650.708333333332,27.898000000000003,35.844
2018-03-17 18:00:00,0.103852099921185,2018-03-17T18:00:00,48.611000000000004,40.476,60.001999999999995,76,19,6650.75,26.269000000000002,33.628
2018-03-17 19:00:00,-0.11069082865992093,2018-03-17T19:00:00,0.0,0.0,0.0,76,20,6650.791666666668,24.436999999999998,29.939
2018-03-17 20:00:00,-0.3165761883411004,2018-03-17T20:00:00,0.0,0.0,0.0,76,21,6650.833333333332,23.158,28.052
2018-03-17 21:00:00,-0.4997732321017259,2018-03-17T21:00:00,0.0,0.0,0.0,76,22,6650.875,22.421999999999997,26.980999999999998
2018-03-17 22:00:00,-0.6477973841569389,2018-03-17T22:00:00,0.0,0.0,0.0,76,23,6650.916666666668,20.846999999999998,24.943
2018-03-17 23:00:00,-0.7505610431656538,2018-03-17T23:00:00,0.0,0.0,0.0,76,24,6650.958333333332,20.482,23.539
2018-03-18 00:00:00,-0.8052388555732968,2018-03-18T00:00:00,0.0,0.0,0.0,77,1,6651.0,20.644000000000002,23.253
2018-03-18 01:00:00,-0.7997567177729554,2018-03-18T01:00:00,0.0,0.0,0.0,77,2,6651.041666666668,21.384,23.489
2018-03-18 02:00:00,-0.7389256707164503,2018-03-18T02:00:00,0.0,0.0,0.0,77,3,6651.083333333332,21.491999999999997,23.799
2018-03-18 03:00:00,-0.6268912497326242,2018-03-18T03:00:00,0.0,0.0,0.0,77,4,6651.125,21.43,23.680999999999997
2018-03-18 04:00:00,-0.4712884154658901,2018-03-18T04:00:00,0.0,0.0,0.0,77,5,6651.166666666668,20.983,23.746
2018-03-18 05:00:00,-0.2827212439256833,2018-03-18T05:00:00,0.0,0.0,0.0,77,6,6651.208333333332,19.180999999999997,22.245
2018-03-18 06:00:00,-0.07404027623048517,2018-03-18T06:00:00,-0.046,-0.013999999999999999,0.012,77,7,6651.25,19.15,21.505
2018-03-18 07:00:00,0.1405332245328822,2018-03-18T07:00:00,0.41600000000000004,0.37,0.409,77,8,6651.291666666668,19.877,21.964000000000002
2018-03-18 08:00:00,0.3463764288868709,2018-03-18T08:00:00,1.775,1.196,1.122,77,9,6651.333333333332,20.173,22.394000000000002
2018-03-18 09:00:00,0.529461462626736,2018-03-18T09:00:00,5.472,3.702,3.091,77,10,6651.375,20.447,22.662
2018-03-18 10:00:00,0.6773113832654292,2018-03-18T10:00:00,25.935,19.957,16.671,77,11,6651.416666666668,20.73,23.02
2018-03-18 11:00:00,0.7798504630449703,2018-03-18T11:00:00,9.544,6.457999999999999,4.88,77,12,6651.458333333332,20.831999999999997,23.177
2018-03-18 12:00:00,0.8300908331322246,2018-03-18T12:00:00,363.256,319.032,295.361,77,13,6651.5,22.346999999999998,24.494
2018-03-18 13:00:00,0.8246086953318834,2018-03-18T13:00:00,156.362,140.781,113.991,77,14,6651.541666666668,22.675,26.511
2018-03-18 14:00:00,0.7637776482753785,2018-03-18T14:00:00,57.949,49.371,39.696999999999996,77,15,6651.583333333332,21.046,24.935
2018-03-18 15:00:00,0.6517432272915524,2018-03-18T15:00:00,58.438,52.022,41.531000000000006,77,16,6651.625,18.987000000000002,23.195
2018-03-18 16:00:00,0.4961403930248177,2018-03-18T16:00:00,55.67,50.46,40.336999999999996,77,17,6651.666666666668,17.802,22.351
2018-03-18 17:00:00,0.3075732214846108,2018-03-18T17:00:00,24.504,22.680999999999997,18.276,77,18,6651.708333333332,17.781,21.633000000000003
2018-03-18 18:00:00,0.09889225378941273,2018-03-18T18:00:00,4.739,4.9030000000000005,3.943,77,19,6651.75,18.782,22.373
2018-03-18 19:00:00,-0.11568124697395432,2018-03-18T19:00:00,0.0,0.0,0.0,77,20,6651.791666666668,18.425,22.599
2018-03-18 20:00:00,-0.32152445132794283,2018-03-18T20:00:00,0.0,0.0,0.0,77,21,6651.833333333332,17.660999999999998,22.118000000000002
2018-03-18 21:00:00,-0.5046094850678078,2018-03-18T21:00:00,0.0,0.0,0.0,77,22,6651.875,16.527,20.925
2018-03-18 22:00:00,-0.6524594057065014,2018-03-18T22:00:00,0.0,0.0,0.0,77,23,6651.916666666668,16.464000000000002,19.463
2018-03-18 23:00:00,-0.7549984854860426,2018-03-18T23:00:00,0.0,0.0,0.0,77,24,6651.958333333332,15.933,18.343
2018-03-19 00:00:00,-0.8093791036624169,2018-03-19T00:00:00,0.0,0.0,0.0,78,1,6652.0,15.927999999999999,17.928
2018-03-19 01:00:00,-0.803616244595415,2018-03-19T01:00:00,0.0,0.0,0.0,78,2,6652.041666666668,15.505,17.757
2018-03-19 02:00:00,-0.7425088910325609,2018-03-19T02:00:00,0.0,0.0,0.0,78,3,6652.083333333332,15.151,17.346
2018-03-19 03:00:00,-0.6302214081344871,2018-03-19T03:00:00,0.0,0.0,0.0,78,4,6652.125,15.192,17.153
2018-03-19 04:00:00,-0.4744060022968571,2018-03-19T04:00:00,0.0,0.0,0.0,78,5,6652.166666666668,14.9,17.03
2018-03-19 05:00:00,-0.2856812359303734,2018-03-19T05:00:00,0.0,0.0,0.0,78,6,6652.208333333332,14.665,16.674
2018-03-19 06:00:00,-0.07690838998048871,2018-03-19T06:00:00,0.888,1.022,0.856,78,7,6652.25,14.350999999999999,16.35
2018-03-19 07:00:00,0.13768501111475345,2018-03-19T07:00:00,100.75399999999999,90.81299999999999,54.923,78,8,6652.291666666668,15.235999999999999,17.062
2018-03-19 08:00:00,0.34347478170307466,2018-03-19T08:00:00,335.293,298.487,253.11700000000002,78,9,6652.333333333332,17.070999999999998,20.664
2018-03-19 09:00:00,0.5264366890025569,2018-03-19T09:00:00,556.365,491.54400000000004,470.966,78,10,6652.375,18.355999999999998,23.375999999999998
2018-03-19 10:00:00,0.6741021813895879,2018-03-19T10:00:00,733.557,650.25,662.581,78,11,6652.416666666668,19.129,24.695999999999998
2018-03-19 11:00:00,0.7764080995867557,2018-03-19T11:00:00,857.998,763.4739999999999,810.295,78,12,6652.458333333332,19.898,25.14
2018-03-19 12:00:00,0.8263824643374473,2018-03-19T12:00:00,918.1339999999999,817.576,892.952,78,13,6652.5,20.851,25.671
2018-03-19 13:00:00,0.8206196052704455,2018-03-19T13:00:00,913.1560000000001,809.814,912.882,78,14,6652.541666666668,21.712,26.42
2018-03-19 14:00:00,0.7595122517075914,2018-03-19T14:00:00,832.076,731.815,869.291,78,15,6652.583333333332,22.169,27.026
2018-03-19 15:00:00,0.6472247688095176,2018-03-19T15:00:00,687.9730000000001,597.259,753.507,78,16,6652.625,22.47,28.633000000000003
2018-03-19 16:00:00,0.4914093629718882,2018-03-19T16:00:00,493.82599999999996,420.42,571.748,78,17,6652.666666666668,22.570999999999998,30.541999999999998
2018-03-19 17:00:00,0.30268459660540464,2018-03-19T17:00:00,270.704,227.59900000000002,352.401,78,18,6652.708333333332,22.226999999999997,31.057
2018-03-19 18:00:00,0.09391175065551928,2018-03-19T18:00:00,42.994,38.985,58.575,78,19,6652.75,19.25,28.451
2018-03-19 19:00:00,-0.12068165043972252,2018-03-19T19:00:00,0.0,0.0,0.0,78,20,6652.791666666668,15.587,22.230999999999998
2018-03-19 20:00:00,-0.3264714210280443,2018-03-19T20:00:00,0.0,0.0,0.0,78,21,6652.833333333332,15.13,19.381
2018-03-19 21:00:00,-0.5094333283275262,2018-03-19T21:00:00,0.0,0.0,0.0,78,22,6652.875,13.97,18.077
2018-03-19 22:00:00,-0.6570988207145572,2018-03-19T22:00:00,0.0,0.0,0.0,78,23,6652.916666666668,13.331,16.537
2018-03-19 23:00:00,-0.7594047389117253,2018-03-19T23:00:00,0.0,0.0,0.0,78,24,6652.958333333332,12.64,15.04
2018-03-20 00:00:00,-0.813480344631231,2018-03-20T00:00:00,0.0,0.0,0.0,79,1,6653.0,12.054,14.242
2018-03-20 01:00:00,-0.8074334195141916,2018-03-20T01:00:00,0.0,0.0,0.0,79,2,6653.041666666668,11.261,13.386
2018-03-20 02:00:00,-0.7460492939290464,2018-03-20T02:00:00,0.0,0.0,0.0,79,3,6653.083333333332,10.753,12.949000000000002
2018-03-20 03:00:00,-0.6335111945923592,2018-03-20T03:00:00,0.0,0.0,0.0,79,4,6653.125,10.343,12.575
2018-03-20 04:00:00,-0.4774884069959227,2018-03-20T04:00:00,0.0,0.0,0.0,79,5,6653.166666666668,10.072000000000001,12.220999999999998
2018-03-20 05:00:00,-0.2886136262745859,2018-03-20T05:00:00,0.0,0.0,0.0,79,6,6653.208333333332,9.883,12.068
2018-03-20 06:00:00,-0.0797583566041759,2018-03-20T06:00:00,0.778,0.858,0.737,79,7,6653.25,9.589,11.738
2018-03-20 07:00:00,0.13484426053692225,2018-03-20T07:00:00,97.854,87.677,54.144,79,8,6653.291666666668,10.870999999999999,12.614
2018-03-20 08:00:00,0.3405694114381353,2018-03-20T08:00:00,328.94,293.38599999999997,251.762,79,9,6653.333333333332,15.387,17.903
2018-03-20 09:00:00,0.5233972670424323,2018-03-20T09:00:00,544.908,483.861,467.255,79,10,6653.375,19.281,23.250999999999998
2018-03-20 10:00:00,0.6708684111276972,2018-03-20T10:00:00,716.034,639.354,655.08,79,11,6653.416666666668,22.139,26.948
2018-03-20 11:00:00,0.7729329289321079,2018-03-20T11:00:00,837.135,750.31,800.174,79,12,6653.458333333332,24.022,28.791
2018-03-20 12:00:00,0.8226352922368846,2018-03-20T12:00:00,891.1060000000001,798.312,875.8960000000001,79,13,6653.5,24.436999999999998,29.193
